row_id,report_date,client_id,platform,campaign_id,campaign_name,impressions,clicks,spend,conversions,currency
fa-co-00022,2026-07-08,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,127490,2627,1715.39,33,EUR
fa-co-00023,2026-07-08,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,145695,2148,1247.18,25,EUR
fa-co-00024,2026-07-08,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,134562,4113,910.72,67,EUR
fa-co-00025,2026-07-09,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,125277,1018,375.23,47,EUR
fa-co-00026,2026-07-09,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,26218,253,1217.69,11,EUR
fa-co-00027,2026-07-09,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,94245,1606,1175.96,44,EUR
fa-co-00028,2026-07-10,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,141527,3334,403.73,173,EUR
fa-co-00029,2026-07-10,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,153529,4130,583.29,153,EUR
fa-co-00030,2026-07-10,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,68898,1240,1532.50,42,EUR
fa-co-00031,2026-07-11,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,33926,511,734.41,12,EUR
fa-co-00032,2026-07-11,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,49013,1270,985.12,19,EUR
fa-co-00033,2026-07-11,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,31377,273,399.67,14,EUR
fa-co-00034,2026-07-12,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,43108,954,1159.02,41,EUR
fa-co-00035,2026-07-12,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,95414,2426,886.75,151,EUR
fa-co-00036,2026-07-12,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,119870,3736,1367.64,254,EUR
fa-co-00037,2026-07-13,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,90906,1472,1145.77,33,EUR
fa-co-00038,2026-07-13,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,135403,1692,417.74,102,EUR
fa-co-00039,2026-07-13,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,105353,983,681.78,23,EUR
fa-co-00040,2026-07-14,contoso_travel,facebook_ads,FA9200,CT_Summer_Sun_EU,121489,3706,1760.55,219,EUR
fa-co-00041,2026-07-14,contoso_travel,facebook_ads,FA8169,CT_CityBreaks_EU,154945,1047,1690.08,62,EUR
fa-co-00042,2026-07-14,contoso_travel,facebook_ads,FA3250,CT_Loyalty_EU,79109,541,673.57,30,EUR
